,Model,pim_layer_latency,Total_Compute_Cycles,Total_Attention_Cycles,pim_energy,pim_+_tpu_latency,tpu_latency,n_layers,n_tokens_tpu_pim,n_tokens_tpu,Energy_pim_J,Energy_tpu_J,tpu_tokens/J,pim_+_tpu_energy,pim_+_tpu_tokens/J,Energy_tpu_nJ_per_layer
2,BitNet - 0.7B,71958,786826,75888,18088.468543,0.0008308380000000001,0.00786826,24,50.15016966805401,5.295537598740594,0.000434123245032,0.0007688171265120001,1300.6994323043239,0.000437212873176,2287.2153620176,32034.046938
3,Gemma 2B,185457,2750442,77424,68908.451592,0.000959697,0.02750442,18,57.888641472835225,2.0198773708209643,0.001240352128656,0.0020156174126280003,496.1258985633494,0.001243504291968,804.1789694327277,111978.74514600002
6,LLaMA3 - 1B,112536,1709754,101184,41345.070955,0.001124376,0.01709754,16,55.58638747180658,3.6554966386977306,0.0006615211352800001,0.001113747433632,897.869633458043,0.0006656406394720001,1502.3121196344332,69609.21460200001
4,LLaMA3 - 3B,153119,2926154,128016,82203.103995,0.0014332790000000002,0.029261540000000003,28,24.917888083398775,1.2205196894724513,0.00230168691186,0.0033357102184560002,299.7862327690053,0.002306898827268,433.48238257343684,119132.50780200001
5,Phi-3.8B,153119,2934074,135936,82203.103995,0.0015124790000000002,0.02934074,32,20.661443894427624,1.065071978416359,0.00263049932784,0.0038225585523840003,261.6048874846754,0.002636033690208,379.3578222139845,119454.95476200001
1,BitNet - 8B,279318,6005306,170688,172235.075038,0.001986198,0.060053060000000005,32,15.73357741775996,0.5203731500110069,0.005511522401216001,0.007823808741696001,127.81498538820692,0.005518471621760001,181.20959362314724,244494.02317800003
0,LLaMA3 - 8B,279318,6005306,170688,172235.075038,0.001986198,0.060053060000000005,32,15.73357741775996,0.5203731500110069,0.005511522401216001,0.007823808741696001,127.81498538820692,0.005518471621760001,181.20959362314724,244494.02317800003
